npu,crime_type,occur_year,occur_month,occur_count
M,LARCENY-FROM VEHICLE,2014,May,133
M,LARCENY-FROM VEHICLE,2014,November,143
M,LARCENY-FROM VEHICLE,2014,October,145
M,LARCENY-FROM VEHICLE,2014,September,151
M,LARCENY-FROM VEHICLE,2015,April,88
M,LARCENY-FROM VEHICLE,2015,August,139
M,LARCENY-FROM VEHICLE,2015,December,114
M,LARCENY-FROM VEHICLE,2015,February,104
M,LARCENY-FROM VEHICLE,2015,January,137
M,LARCENY-FROM VEHICLE,2015,July,130
M,LARCENY-FROM VEHICLE,2015,June,150
M,LARCENY-FROM VEHICLE,2015,March,87
M,LARCENY-FROM VEHICLE,2015,May,161
M,LARCENY-FROM VEHICLE,2015,November,129
M,LARCENY-FROM VEHICLE,2015,October,186
M,LARCENY-FROM VEHICLE,2015,September,156
M,LARCENY-FROM VEHICLE,2016,April,92
M,LARCENY-FROM VEHICLE,2016,August,123
M,LARCENY-FROM VEHICLE,2016,December,127
M,LARCENY-FROM VEHICLE,2016,February,99
M,LARCENY-FROM VEHICLE,2016,January,117
M,LARCENY-FROM VEHICLE,2016,July,124
M,LARCENY-FROM VEHICLE,2016,June,93
M,LARCENY-FROM VEHICLE,2016,March,97
M,LARCENY-FROM VEHICLE,2016,May,128
M,LARCENY-FROM VEHICLE,2016,November,114
M,LARCENY-FROM VEHICLE,2016,October,155
M,LARCENY-FROM VEHICLE,2016,September,148
M,LARCENY-FROM VEHICLE,2017,April,100
M,LARCENY-FROM VEHICLE,2017,August,91
M,LARCENY-FROM VEHICLE,2017,December,148
M,LARCENY-FROM VEHICLE,2017,February,94
M,LARCENY-FROM VEHICLE,2017,January,103
M,LARCENY-FROM VEHICLE,2017,July,127
M,LARCENY-FROM VEHICLE,2017,June,144
M,LARCENY-FROM VEHICLE,2017,March,68
M,LARCENY-FROM VEHICLE,2017,May,128
M,LARCENY-FROM VEHICLE,2017,November,137
M,LARCENY-FROM VEHICLE,2017,October,150
M,LARCENY-FROM VEHICLE,2017,September,127
M,LARCENY-FROM VEHICLE,2018,April,116
M,LARCENY-FROM VEHICLE,2018,August,127
M,LARCENY-FROM VEHICLE,2018,December,194
M,LARCENY-FROM VEHICLE,2018,February,145
M,LARCENY-FROM VEHICLE,2018,January,139
M,LARCENY-FROM VEHICLE,2018,July,159
M,LARCENY-FROM VEHICLE,2018,June,132
M,LARCENY-FROM VEHICLE,2018,March,111
M,LARCENY-FROM VEHICLE,2018,May,150
M,LARCENY-FROM VEHICLE,2018,November,153
M,LARCENY-FROM VEHICLE,2018,October,150
M,LARCENY-FROM VEHICLE,2018,September,128
M,LARCENY-FROM VEHICLE,2019,April,96
M,LARCENY-FROM VEHICLE,2019,August,147
M,LARCENY-FROM VEHICLE,2019,December,177
M,LARCENY-FROM VEHICLE,2019,February,85
M,LARCENY-FROM VEHICLE,2019,January,111
M,LARCENY-FROM VEHICLE,2019,July,149
M,LARCENY-FROM VEHICLE,2019,June,128
M,LARCENY-FROM VEHICLE,2019,March,65
M,LARCENY-FROM VEHICLE,2019,May,122
M,LARCENY-FROM VEHICLE,2019,November,204
M,LARCENY-FROM VEHICLE,2019,October,173
M,LARCENY-FROM VEHICLE,2019,September,132
M,LARCENY-FROM VEHICLE,2020,April,33
M,LARCENY-FROM VEHICLE,2020,August,142
M,LARCENY-FROM VEHICLE,2020,December,236
M,LARCENY-FROM VEHICLE,2020,February,120
M,LARCENY-FROM VEHICLE,2020,January,170
M,LARCENY-FROM VEHICLE,2020,July,111
M,LARCENY-FROM VEHICLE,2020,June,117
M,LARCENY-FROM VEHICLE,2020,March,86
M,LARCENY-FROM VEHICLE,2020,May,42
M,LARCENY-FROM VEHICLE,2020,November,251
M,LARCENY-FROM VEHICLE,2020,October,253
M,LARCENY-FROM VEHICLE,2020,September,150
M,LARCENY-FROM VEHICLE,2021,April,87
M,LARCENY-FROM VEHICLE,2021,August,124
M,LARCENY-FROM VEHICLE,2021,December,146
M,LARCENY-FROM VEHICLE,2021,February,109
M,LARCENY-FROM VEHICLE,2021,January,117
M,LARCENY-FROM VEHICLE,2021,July,131
M,LARCENY-FROM VEHICLE,2021,June,104
M,LARCENY-FROM VEHICLE,2021,March,75
M,LARCENY-FROM VEHICLE,2021,May,90
M,LARCENY-FROM VEHICLE,2021,November,135
M,LARCENY-FROM VEHICLE,2021,October,132
M,LARCENY-FROM VEHICLE,2021,September,123
M,LARCENY-FROM VEHICLE,2022,February,112
M,LARCENY-FROM VEHICLE,2022,January,142
M,LARCENY-FROM VEHICLE,2022,March,104
M,LARCENY-NON VEHICLE,2009,April,103
M,LARCENY-NON VEHICLE,2009,August,91
M,LARCENY-NON VEHICLE,2009,December,88
M,LARCENY-NON VEHICLE,2009,February,116
M,LARCENY-NON VEHICLE,2009,January,106
M,LARCENY-NON VEHICLE,2009,July,112
M,LARCENY-NON VEHICLE,2009,June,147
M,LARCENY-NON VEHICLE,2009,March,122
M,LARCENY-NON VEHICLE,2009,May,106
M,LARCENY-NON VEHICLE,2009,November,84
M,LARCENY-NON VEHICLE,2009,October,106
M,LARCENY-NON VEHICLE,2009,September,104
M,LARCENY-NON VEHICLE,2010,April,84
M,LARCENY-NON VEHICLE,2010,August,115
M,LARCENY-NON VEHICLE,2010,December,94
M,LARCENY-NON VEHICLE,2010,February,92
M,LARCENY-NON VEHICLE,2010,January,88
M,LARCENY-NON VEHICLE,2010,July,128
M,LARCENY-NON VEHICLE,2010,June,91
M,LARCENY-NON VEHICLE,2010,March,92
M,LARCENY-NON VEHICLE,2010,May,98
M,LARCENY-NON VEHICLE,2010,November,101
M,LARCENY-NON VEHICLE,2010,October,103
M,LARCENY-NON VEHICLE,2010,September,108
M,LARCENY-NON VEHICLE,2011,April,113
M,LARCENY-NON VEHICLE,2011,August,118
M,LARCENY-NON VEHICLE,2011,December,98
M,LARCENY-NON VEHICLE,2011,February,72
M,LARCENY-NON VEHICLE,2011,January,91
M,LARCENY-NON VEHICLE,2011,July,131
M,LARCENY-NON VEHICLE,2011,June,96
M,LARCENY-NON VEHICLE,2011,March,80
M,LARCENY-NON VEHICLE,2011,May,95
M,LARCENY-NON VEHICLE,2011,November,105
M,LARCENY-NON VEHICLE,2011,October,146
M,LARCENY-NON VEHICLE,2011,September,121
M,LARCENY-NON VEHICLE,2012,April,95
M,LARCENY-NON VEHICLE,2012,August,115
M,LARCENY-NON VEHICLE,2012,December,70
M,LARCENY-NON VEHICLE,2012,February,70
M,LARCENY-NON VEHICLE,2012,January,93
M,LARCENY-NON VEHICLE,2012,July,120
M,LARCENY-NON VEHICLE,2012,June,109
M,LARCENY-NON VEHICLE,2012,March,80
M,LARCENY-NON VEHICLE,2012,May,124
M,LARCENY-NON VEHICLE,2012,November,100
M,LARCENY-NON VEHICLE,2012,October,114
M,LARCENY-NON VEHICLE,2012,September,108
M,LARCENY-NON VEHICLE,2013,April,112
M,LARCENY-NON VEHICLE,2013,August,107
M,LARCENY-NON VEHICLE,2013,December,82
M,LARCENY-NON VEHICLE,2013,February,80
M,LARCENY-NON VEHICLE,2013,January,72
M,LARCENY-NON VEHICLE,2013,July,117
M,LARCENY-NON VEHICLE,2013,June,106
M,LARCENY-NON VEHICLE,2013,March,71
M,LARCENY-NON VEHICLE,2013,May,107
M,LARCENY-NON VEHICLE,2013,November,87
M,LARCENY-NON VEHICLE,2013,October,99
M,LARCENY-NON VEHICLE,2013,September,90
M,LARCENY-NON VEHICLE,2014,April,71
M,LARCENY-NON VEHICLE,2014,August,111
M,LARCENY-NON VEHICLE,2014,December,89
M,LARCENY-NON VEHICLE,2014,February,73
M,LARCENY-NON VEHICLE,2014,January,84
M,LARCENY-NON VEHICLE,2014,July,101
M,LARCENY-NON VEHICLE,2014,June,110
M,LARCENY-NON VEHICLE,2014,March,81
M,LARCENY-NON VEHICLE,2014,May,83
M,LARCENY-NON VEHICLE,2014,November,99
M,LARCENY-NON VEHICLE,2014,October,85
M,LARCENY-NON VEHICLE,2014,September,95
M,LARCENY-NON VEHICLE,2015,April,73
M,LARCENY-NON VEHICLE,2015,August,106
M,LARCENY-NON VEHICLE,2015,December,68
M,LARCENY-NON VEHICLE,2015,February,66
M,LARCENY-NON VEHICLE,2015,January,86
M,LARCENY-NON VEHICLE,2015,July,88
M,LARCENY-NON VEHICLE,2015,June,83
M,LARCENY-NON VEHICLE,2015,March,80
M,LARCENY-NON VEHICLE,2015,May,75
M,LARCENY-NON VEHICLE,2015,November,71
M,LARCENY-NON VEHICLE,2015,October,76
M,LARCENY-NON VEHICLE,2015,September,96
M,LARCENY-NON VEHICLE,2016,April,64
M,LARCENY-NON VEHICLE,2016,August,82
M,LARCENY-NON VEHICLE,2016,December,50
M,LARCENY-NON VEHICLE,2016,February,45
M,LARCENY-NON VEHICLE,2016,January,69
M,LARCENY-NON VEHICLE,2016,July,70
M,LARCENY-NON VEHICLE,2016,June,78
M,LARCENY-NON VEHICLE,2016,March,50
M,LARCENY-NON VEHICLE,2016,May,92
M,LARCENY-NON VEHICLE,2016,November,74
M,LARCENY-NON VEHICLE,2016,October,86
M,LARCENY-NON VEHICLE,2016,September,71
M,LARCENY-NON VEHICLE,2017,April,69
M,LARCENY-NON VEHICLE,2017,August,96
M,LARCENY-NON VEHICLE,2017,December,53
M,LARCENY-NON VEHICLE,2017,February,43
M,LARCENY-NON VEHICLE,2017,January,64
M,LARCENY-NON VEHICLE,2017,July,88
M,LARCENY-NON VEHICLE,2017,June,76
M,LARCENY-NON VEHICLE,2017,March,55
M,LARCENY-NON VEHICLE,2017,May,82
M,LARCENY-NON VEHICLE,2017,November,70
M,LARCENY-NON VEHICLE,2017,October,86
M,LARCENY-NON VEHICLE,2017,September,85
M,LARCENY-NON VEHICLE,2018,April,51
M,LARCENY-NON VEHICLE,2018,August,68
M,LARCENY-NON VEHICLE,2018,December,63
M,LARCENY-NON VEHICLE,2018,February,55
M,LARCENY-NON VEHICLE,2018,January,63
M,LARCENY-NON VEHICLE,2018,July,89
M,LARCENY-NON VEHICLE,2018,June,83
M,LARCENY-NON VEHICLE,2018,March,69
M,LARCENY-NON VEHICLE,2018,May,79
M,LARCENY-NON VEHICLE,2018,November,66
M,LARCENY-NON VEHICLE,2018,October,56
M,LARCENY-NON VEHICLE,2018,September,54
M,LARCENY-NON VEHICLE,2019,April,65
M,LARCENY-NON VEHICLE,2019,August,82
M,LARCENY-NON VEHICLE,2019,December,54
M,LARCENY-NON VEHICLE,2019,February,64
M,LARCENY-NON VEHICLE,2019,January,68
M,LARCENY-NON VEHICLE,2019,July,89
M,LARCENY-NON VEHICLE,2019,June,85
M,LARCENY-NON VEHICLE,2019,March,57
M,LARCENY-NON VEHICLE,2019,May,90
M,LARCENY-NON VEHICLE,2019,November,81
M,LARCENY-NON VEHICLE,2019,October,85
M,LARCENY-NON VEHICLE,2019,September,102
M,LARCENY-NON VEHICLE,2020,April,34
M,LARCENY-NON VEHICLE,2020,August,41
M,LARCENY-NON VEHICLE,2020,December,42
M,LARCENY-NON VEHICLE,2020,February,50
M,LARCENY-NON VEHICLE,2020,January,63
M,LARCENY-NON VEHICLE,2020,July,40
M,LARCENY-NON VEHICLE,2020,June,46
M,LARCENY-NON VEHICLE,2020,March,52
M,LARCENY-NON VEHICLE,2020,May,58
M,LARCENY-NON VEHICLE,2020,November,44
M,LARCENY-NON VEHICLE,2020,October,56
M,LARCENY-NON VEHICLE,2020,September,38
M,LARCENY-NON VEHICLE,2021,April,48
M,LARCENY-NON VEHICLE,2021,August,70
M,LARCENY-NON VEHICLE,2021,December,66
M,LARCENY-NON VEHICLE,2021,February,34
M,LARCENY-NON VEHICLE,2021,January,47
M,LARCENY-NON VEHICLE,2021,July,56
M,LARCENY-NON VEHICLE,2021,June,48
M,LARCENY-NON VEHICLE,2021,March,56
M,LARCENY-NON VEHICLE,2021,May,51
M,LARCENY-NON VEHICLE,2021,November,42
M,LARCENY-NON VEHICLE,2021,October,73
M,LARCENY-NON VEHICLE,2021,September,40
M,LARCENY-NON VEHICLE,2022,February,28
M,LARCENY-NON VEHICLE,2022,January,45
M,LARCENY-NON VEHICLE,2022,March,49
M,ROBBERY,2020,April,5
M,ROBBERY,2020,August,11
M,ROBBERY,2020,December,14
M,ROBBERY,2020,February,8
M,ROBBERY,2020,January,9
M,ROBBERY,2020,July,9
M,ROBBERY,2020,June,14
M,ROBBERY,2020,March,8
M,ROBBERY,2020,May,10
M,ROBBERY,2020,November,17
M,ROBBERY,2020,October,19
M,ROBBERY,2020,September,13
M,ROBBERY,2021,April,8
M,ROBBERY,2021,August,14
M,ROBBERY,2021,December,7
M,ROBBERY,2021,February,3
M,ROBBERY,2021,January,8
M,ROBBERY,2021,July,18
M,ROBBERY,2021,June,12
M,ROBBERY,2021,March,5
M,ROBBERY,2021,May,11
M,ROBBERY,2021,November,7
M,ROBBERY,2021,October,10
M,ROBBERY,2021,September,10
M,ROBBERY,2022,February,2
M,ROBBERY,2022,January,6
M,ROBBERY,2022,March,5
M,ROBBERY-COMMERCIAL,2009,April,2
M,ROBBERY-COMMERCIAL,2009,August,2
M,ROBBERY-COMMERCIAL,2009,February,3
M,ROBBERY-COMMERCIAL,2009,July,1
M,ROBBERY-COMMERCIAL,2009,June,2
M,ROBBERY-COMMERCIAL,2009,March,4
M,ROBBERY-COMMERCIAL,2009,November,2
M,ROBBERY-COMMERCIAL,2009,October,3
M,ROBBERY-COMMERCIAL,2009,September,1
M,ROBBERY-COMMERCIAL,2010,August,1
M,ROBBERY-COMMERCIAL,2010,December,2
M,ROBBERY-COMMERCIAL,2010,February,2
M,ROBBERY-COMMERCIAL,2010,July,4
M,ROBBERY-COMMERCIAL,2010,May,1
M,ROBBERY-COMMERCIAL,2010,November,2
M,ROBBERY-COMMERCIAL,2010,October,5
M,ROBBERY-COMMERCIAL,2010,September,2
M,ROBBERY-COMMERCIAL,2011,April,4
M,ROBBERY-COMMERCIAL,2011,August,4
M,ROBBERY-COMMERCIAL,2011,December,2
M,ROBBERY-COMMERCIAL,2011,January,3
M,ROBBERY-COMMERCIAL,2011,July,4
M,ROBBERY-COMMERCIAL,2011,June,1
M,ROBBERY-COMMERCIAL,2011,March,2
M,ROBBERY-COMMERCIAL,2011,May,1
M,ROBBERY-COMMERCIAL,2011,September,3
M,ROBBERY-COMMERCIAL,2012,April,2
M,ROBBERY-COMMERCIAL,2012,August,2
M,ROBBERY-COMMERCIAL,2012,February,3
M,ROBBERY-COMMERCIAL,2012,January,3
M,ROBBERY-COMMERCIAL,2012,July,3
M,ROBBERY-COMMERCIAL,2012,June,2
M,ROBBERY-COMMERCIAL,2012,March,1
M,ROBBERY-COMMERCIAL,2012,May,1
M,ROBBERY-COMMERCIAL,2012,November,3
M,ROBBERY-COMMERCIAL,2012,October,1
M,ROBBERY-COMMERCIAL,2012,September,1
M,ROBBERY-COMMERCIAL,2013,April,1
M,ROBBERY-COMMERCIAL,2013,August,6
M,ROBBERY-COMMERCIAL,2013,December,4
M,ROBBERY-COMMERCIAL,2013,January,4
M,ROBBERY-COMMERCIAL,2013,July,7
M,ROBBERY-COMMERCIAL,2013,June,1
M,ROBBERY-COMMERCIAL,2013,March,1
M,ROBBERY-COMMERCIAL,2013,May,3
M,ROBBERY-COMMERCIAL,2013,November,4
M,ROBBERY-COMMERCIAL,2013,October,5
M,ROBBERY-COMMERCIAL,2013,September,2
M,ROBBERY-COMMERCIAL,2014,April,2
M,ROBBERY-COMMERCIAL,2014,August,3
M,ROBBERY-COMMERCIAL,2014,December,1
M,ROBBERY-COMMERCIAL,2014,February,1
M,ROBBERY-COMMERCIAL,2014,July,4
M,ROBBERY-COMMERCIAL,2014,June,3
M,ROBBERY-COMMERCIAL,2014,March,3
M,ROBBERY-COMMERCIAL,2014,May,3
M,ROBBERY-COMMERCIAL,2014,November,1
M,ROBBERY-COMMERCIAL,2014,October,3
M,ROBBERY-COMMERCIAL,2015,August,5
M,ROBBERY-COMMERCIAL,2015,December,4
M,ROBBERY-COMMERCIAL,2015,February,5
M,ROBBERY-COMMERCIAL,2015,January,5
M,ROBBERY-COMMERCIAL,2015,July,2
M,ROBBERY-COMMERCIAL,2015,June,1
M,ROBBERY-COMMERCIAL,2015,March,1
M,ROBBERY-COMMERCIAL,2015,May,4
M,ROBBERY-COMMERCIAL,2015,October,1
M,ROBBERY-COMMERCIAL,2015,September,1
M,ROBBERY-COMMERCIAL,2016,April,3
M,ROBBERY-COMMERCIAL,2016,August,1
M,ROBBERY-COMMERCIAL,2016,December,2
M,ROBBERY-COMMERCIAL,2016,February,1
M,ROBBERY-COMMERCIAL,2016,January,1
M,ROBBERY-COMMERCIAL,2016,June,1
M,ROBBERY-COMMERCIAL,2016,March,1
M,ROBBERY-COMMERCIAL,2016,May,3
M,ROBBERY-COMMERCIAL,2016,November,3
M,ROBBERY-COMMERCIAL,2016,October,2
M,ROBBERY-COMMERCIAL,2016,September,2
M,ROBBERY-COMMERCIAL,2017,April,2
M,ROBBERY-COMMERCIAL,2017,December,3
M,ROBBERY-COMMERCIAL,2017,January,1
M,ROBBERY-COMMERCIAL,2017,May,1
M,ROBBERY-COMMERCIAL,2017,November,1
M,ROBBERY-COMMERCIAL,2017,October,2
M,ROBBERY-COMMERCIAL,2017,September,1
M,ROBBERY-COMMERCIAL,2018,December,1
M,ROBBERY-COMMERCIAL,2018,February,1
M,ROBBERY-COMMERCIAL,2018,January,2
M,ROBBERY-COMMERCIAL,2018,July,1
M,ROBBERY-COMMERCIAL,2018,March,1
M,ROBBERY-COMMERCIAL,2018,November,2
M,ROBBERY-COMMERCIAL,2018,September,2
M,ROBBERY-COMMERCIAL,2019,August,1
M,ROBBERY-COMMERCIAL,2019,January,1
M,ROBBERY-COMMERCIAL,2019,March,1
M,ROBBERY-COMMERCIAL,2019,November,1
M,ROBBERY-COMMERCIAL,2019,October,4
M,ROBBERY-PEDESTRIAN,2009,April,22
M,ROBBERY-PEDESTRIAN,2009,August,23
M,ROBBERY-PEDESTRIAN,2009,December,24
M,ROBBERY-PEDESTRIAN,2009,February,10
M,ROBBERY-PEDESTRIAN,2009,January,27
M,ROBBERY-PEDESTRIAN,2009,July,37
M,ROBBERY-PEDESTRIAN,2009,June,27
M,ROBBERY-PEDESTRIAN,2009,March,22
M,ROBBERY-PEDESTRIAN,2009,May,36
M,ROBBERY-PEDESTRIAN,2009,November,28
M,ROBBERY-PEDESTRIAN,2009,October,22
M,ROBBERY-PEDESTRIAN,2009,September,29
M,ROBBERY-PEDESTRIAN,2010,April,22
M,ROBBERY-PEDESTRIAN,2010,August,28
M,ROBBERY-PEDESTRIAN,2010,December,18
M,ROBBERY-PEDESTRIAN,2010,February,13
M,ROBBERY-PEDESTRIAN,2010,January,11
M,ROBBERY-PEDESTRIAN,2010,July,22
M,ROBBERY-PEDESTRIAN,2010,June,29
M,ROBBERY-PEDESTRIAN,2010,March,22
M,ROBBERY-PEDESTRIAN,2010,May,27
M,ROBBERY-PEDESTRIAN,2010,November,22
M,ROBBERY-PEDESTRIAN,2010,October,32
M,ROBBERY-PEDESTRIAN,2010,September,21
M,ROBBERY-PEDESTRIAN,2011,April,22
M,ROBBERY-PEDESTRIAN,2011,August,29
M,ROBBERY-PEDESTRIAN,2011,December,17
M,ROBBERY-PEDESTRIAN,2011,February,13
M,ROBBERY-PEDESTRIAN,2011,January,21
M,ROBBERY-PEDESTRIAN,2011,July,30
M,ROBBERY-PEDESTRIAN,2011,June,18
M,ROBBERY-PEDESTRIAN,2011,March,20
M,ROBBERY-PEDESTRIAN,2011,May,21
M,ROBBERY-PEDESTRIAN,2011,November,39
M,ROBBERY-PEDESTRIAN,2011,October,29
M,ROBBERY-PEDESTRIAN,2011,September,26
M,ROBBERY-PEDESTRIAN,2012,April,15
M,ROBBERY-PEDESTRIAN,2012,August,23
M,ROBBERY-PEDESTRIAN,2012,December,22
M,ROBBERY-PEDESTRIAN,2012,February,18
M,ROBBERY-PEDESTRIAN,2012,January,20
M,ROBBERY-PEDESTRIAN,2012,July,24
M,ROBBERY-PEDESTRIAN,2012,June,24
M,ROBBERY-PEDESTRIAN,2012,March,22
M,ROBBERY-PEDESTRIAN,2012,May,25
M,ROBBERY-PEDESTRIAN,2012,November,22
M,ROBBERY-PEDESTRIAN,2012,October,20
M,ROBBERY-PEDESTRIAN,2012,September,18
M,ROBBERY-PEDESTRIAN,2013,April,16
M,ROBBERY-PEDESTRIAN,2013,August,28
M,ROBBERY-PEDESTRIAN,2013,December,15
M,ROBBERY-PEDESTRIAN,2013,February,15
M,ROBBERY-PEDESTRIAN,2013,January,19
M,ROBBERY-PEDESTRIAN,2013,July,25
M,ROBBERY-PEDESTRIAN,2013,June,17
M,ROBBERY-PEDESTRIAN,2013,March,13
M,ROBBERY-PEDESTRIAN,2013,May,23
M,ROBBERY-PEDESTRIAN,2013,November,22
M,ROBBERY-PEDESTRIAN,2013,October,16
M,ROBBERY-PEDESTRIAN,2013,September,26
M,ROBBERY-PEDESTRIAN,2014,April,19
M,ROBBERY-PEDESTRIAN,2014,August,22
M,ROBBERY-PEDESTRIAN,2014,December,26
M,ROBBERY-PEDESTRIAN,2014,February,14
M,ROBBERY-PEDESTRIAN,2014,January,17
M,ROBBERY-PEDESTRIAN,2014,July,28
M,ROBBERY-PEDESTRIAN,2014,June,31
M,ROBBERY-PEDESTRIAN,2014,March,11
M,ROBBERY-PEDESTRIAN,2014,May,21
M,ROBBERY-PEDESTRIAN,2014,November,23
M,ROBBERY-PEDESTRIAN,2014,October,22
M,ROBBERY-PEDESTRIAN,2014,September,33
M,ROBBERY-PEDESTRIAN,2015,April,10
M,ROBBERY-PEDESTRIAN,2015,August,24
M,ROBBERY-PEDESTRIAN,2015,December,25
M,ROBBERY-PEDESTRIAN,2015,February,12
M,ROBBERY-PEDESTRIAN,2015,January,16
M,ROBBERY-PEDESTRIAN,2015,July,17
M,ROBBERY-PEDESTRIAN,2015,June,21
M,ROBBERY-PEDESTRIAN,2015,March,14
M,ROBBERY-PEDESTRIAN,2015,May,29
M,ROBBERY-PEDESTRIAN,2015,November,15
M,ROBBERY-PEDESTRIAN,2015,October,27
M,ROBBERY-PEDESTRIAN,2015,September,17
M,ROBBERY-PEDESTRIAN,2016,April,19
M,ROBBERY-PEDESTRIAN,2016,August,16
M,ROBBERY-PEDESTRIAN,2016,December,11
M,ROBBERY-PEDESTRIAN,2016,February,12
M,ROBBERY-PEDESTRIAN,2016,January,18
M,ROBBERY-PEDESTRIAN,2016,July,18
M,ROBBERY-PEDESTRIAN,2016,June,12
M,ROBBERY-PEDESTRIAN,2016,March,11
M,ROBBERY-PEDESTRIAN,2016,May,23
M,ROBBERY-PEDESTRIAN,2016,November,17
M,ROBBERY-PEDESTRIAN,2016,October,23
M,ROBBERY-PEDESTRIAN,2016,September,15
M,ROBBERY-PEDESTRIAN,2017,April,17
M,ROBBERY-PEDESTRIAN,2017,August,14
M,ROBBERY-PEDESTRIAN,2017,December,8
M,ROBBERY-PEDESTRIAN,2017,February,13
M,ROBBERY-PEDESTRIAN,2017,January,15
M,ROBBERY-PEDESTRIAN,2017,July,7
M,ROBBERY-PEDESTRIAN,2017,June,11
M,ROBBERY-PEDESTRIAN,2017,March,10
M,ROBBERY-PEDESTRIAN,2017,May,9
M,ROBBERY-PEDESTRIAN,2017,November,15
M,ROBBERY-PEDESTRIAN,2017,October,10
M,ROBBERY-PEDESTRIAN,2017,September,15
M,ROBBERY-PEDESTRIAN,2018,April,7
M,ROBBERY-PEDESTRIAN,2018,August,14
M,ROBBERY-PEDESTRIAN,2018,December,9
M,ROBBERY-PEDESTRIAN,2018,February,2
M,ROBBERY-PEDESTRIAN,2018,January,7
M,ROBBERY-PEDESTRIAN,2018,July,14
M,ROBBERY-PEDESTRIAN,2018,June,8
M,ROBBERY-PEDESTRIAN,2018,March,2
M,ROBBERY-PEDESTRIAN,2018,May,10
M,ROBBERY-PEDESTRIAN,2018,November,6
M,ROBBERY-PEDESTRIAN,2018,October,13
M,ROBBERY-PEDESTRIAN,2018,September,6
M,ROBBERY-PEDESTRIAN,2019,April,12
M,ROBBERY-PEDESTRIAN,2019,August,14
M,ROBBERY-PEDESTRIAN,2019,December,13
M,ROBBERY-PEDESTRIAN,2019,February,7
M,ROBBERY-PEDESTRIAN,2019,January,16
M,ROBBERY-PEDESTRIAN,2019,July,9
M,ROBBERY-PEDESTRIAN,2019,June,10
M,ROBBERY-PEDESTRIAN,2019,March,4
M,ROBBERY-PEDESTRIAN,2019,May,16
M,ROBBERY-PEDESTRIAN,2019,November,9
M,ROBBERY-PEDESTRIAN,2019,October,12
M,ROBBERY-PEDESTRIAN,2019,September,7
M,ROBBERY-RESIDENCE,2009,April,1
M,ROBBERY-RESIDENCE,2009,August,1
M,ROBBERY-RESIDENCE,2009,December,4
M,ROBBERY-RESIDENCE,2009,February,1
M,ROBBERY-RESIDENCE,2009,January,2
M,ROBBERY-RESIDENCE,2009,June,3
M,ROBBERY-RESIDENCE,2009,March,2
M,ROBBERY-RESIDENCE,2009,May,3
M,ROBBERY-RESIDENCE,2009,October,3
M,ROBBERY-RESIDENCE,2009,September,1
M,ROBBERY-RESIDENCE,2010,April,1
M,ROBBERY-RESIDENCE,2010,August,1
M,ROBBERY-RESIDENCE,2010,December,4
M,ROBBERY-RESIDENCE,2010,June,2
M,ROBBERY-RESIDENCE,2010,March,2
M,ROBBERY-RESIDENCE,2010,October,1
M,ROBBERY-RESIDENCE,2010,September,2
M,ROBBERY-RESIDENCE,2011,August,3
M,ROBBERY-RESIDENCE,2011,December,1
M,ROBBERY-RESIDENCE,2011,February,2
M,ROBBERY-RESIDENCE,2011,January,4
M,ROBBERY-RESIDENCE,2011,July,1
M,ROBBERY-RESIDENCE,2011,June,1
M,ROBBERY-RESIDENCE,2011,May,1
M,ROBBERY-RESIDENCE,2011,November,2
M,ROBBERY-RESIDENCE,2011,October,2
M,ROBBERY-RESIDENCE,2011,September,3
M,ROBBERY-RESIDENCE,2012,April,3
M,ROBBERY-RESIDENCE,2012,August,2
M,ROBBERY-RESIDENCE,2012,December,1
M,ROBBERY-RESIDENCE,2012,February,1
M,ROBBERY-RESIDENCE,2012,July,3
M,ROBBERY-RESIDENCE,2012,June,3
M,ROBBERY-RESIDENCE,2012,March,1
M,ROBBERY-RESIDENCE,2012,November,5
M,ROBBERY-RESIDENCE,2012,October,2
M,ROBBERY-RESIDENCE,2012,September,1
M,ROBBERY-RESIDENCE,2013,April,3
M,ROBBERY-RESIDENCE,2013,August,2
M,ROBBERY-RESIDENCE,2013,December,1
M,ROBBERY-RESIDENCE,2013,February,1
M,ROBBERY-RESIDENCE,2013,June,1
M,ROBBERY-RESIDENCE,2013,March,1
M,ROBBERY-RESIDENCE,2013,November,3
M,ROBBERY-RESIDENCE,2013,October,1
M,ROBBERY-RESIDENCE,2014,April,2
M,ROBBERY-RESIDENCE,2014,August,2
M,ROBBERY-RESIDENCE,2014,December,2
M,ROBBERY-RESIDENCE,2014,February,2
M,ROBBERY-RESIDENCE,2014,January,2
M,ROBBERY-RESIDENCE,2014,July,1
M,ROBBERY-RESIDENCE,2014,March,1
M,ROBBERY-RESIDENCE,2014,May,2
M,ROBBERY-RESIDENCE,2014,November,3
M,ROBBERY-RESIDENCE,2014,October,1
M,ROBBERY-RESIDENCE,2015,April,1
M,ROBBERY-RESIDENCE,2015,August,2
M,ROBBERY-RESIDENCE,2015,December,1
M,ROBBERY-RESIDENCE,2015,January,1
M,ROBBERY-RESIDENCE,2015,June,1
M,ROBBERY-RESIDENCE,2015,March,1
M,ROBBERY-RESIDENCE,2015,May,3
M,ROBBERY-RESIDENCE,2015,October,1
M,ROBBERY-RESIDENCE,2016,April,2
M,ROBBERY-RESIDENCE,2016,August,3
